kol_id,channel,num_video,avg_play,max_play,min_play,std_play,followers_count,avg_comment,avg_share,avg_collect,avg_post_score,interaction_rate,vol_play,z_avg_post_score,z_vol_play,influence_potential_score
0bf25ea9-0948-4853-a993-d4edf83df03f,tiktok,30,43400.23333333333,421231.0,5991.0,85078.63516271622,58400,85.63333333333334,163.66666666666666,997.7,63005.833333333336,0.1416242672890788,4.880661275369983,-0.08340267807339226,0.18730649419480988,3.310789141925729
0bf31894-fb6b-4430-996a-f78609fd44c1,instagram,30,11058.833333333334,34999.0,4984.0,5538.492033554542,47804,18.666666666666668,1.4333333333333333,0.0,13972.033333333333,0.1350625229966514,5.419345160768735,-0.2733105188330005,0.8711936139133699,3.3108864222050025
0bf32c4a-2b14-425b-8193-3b09a2a7bea7,instagram,30,15818.866666666667,69786.0,1184.0,15452.620839495008,82250,3.8333333333333335,14.3,0.0,16213.2,0.014096153103628021,4.4395058102158105,-0.2646304833789041,-0.37276323981822695,3.2162640219776817
0bf4c261-e168-4f07-8f66-e6bf12b2a3a1,tiktok,30,207413.86666666667,4074026.0,756.0,797406.9912970602,16700,74.03333333333333,1382.4333333333334,456.06666666666666,261592.53333333333,0.0847090055707286,5.108144328374184,0.6857233411332794,0.47610802347884906,3.29494900476164
0bf4f54e-0241-41c0-b0ec-15f112d209fd,tiktok,30,41108.63333333333,244257.0,3595.0,65364.660680113964,26200,60.333333333333336,68.16666666666667,727.8333333333334,53819.03333333333,0.1325108228227328,3.6818365994090922,-0.11898314198788328,-1.3346635830863034,2.750790965957782
0bf9d301-dcba-410a-ae11-fc76dab5e4f1,instagram,30,2473.6666666666665,10939.0,160.0,2574.840354386018,35534,3.433333333333333,0.5666666666666667,0.0,2541.733333333333,0.010380386637989937,4.1862789596407035,-0.3175800551984168,-0.6942478547645593,2.8786384672098193
0bfaa0b6-bbc2-4f4b-9d7d-3c3e748e3146,tiktok,30,2851.4333333333334,26389.0,967.0,4643.213324645005,8002,85.06666666666666,8.166666666666666,16.866666666666667,4074.3,0.23241047631373174,5.475087665058687,-0.311644426581283,0.9419616129904828,2.78324712470707
0bfc6cea-9892-47e3-930d-109502c8dcf4,tiktok,30,19612.866666666665,97474.0,2146.0,25721.54799563887,55100,16.6,21.4,170.7,24030.133333333335,0.10130972659487374,3.7061533005775162,-0.23435551120266768,-1.3037922702924922,2.9307072572589155
0bfcd4f3-b91e-4696-880f-dfc69d7cb21c,tiktok,30,16336.866666666667,453177.0,301.0,82516.26100047705,2165,15.366666666666667,34.9,32.766666666666666,19331.8,0.0804780870703315,5.48832429522445,-0.25255214981730134,0.9587662012178485,2.402971417291963
0bfd00c1-21b3-43e8-816d-ccb9de17b15b,instagram,30,3320.7,10584.0,905.0,1965.5249917270064,30132,4.9,0.4,0.0,3513.766666666667,0.029315723329816225,4.9243840911407375,-0.3138153714194787,0.24281487555526696,3.0199812575874647
0bfdf32c-4218-46ae-9154-4a7fbe1da37e,youtube,55,1571846.8909090909,9600000.0,96.0,2482977.007648,90900,0.0,0.0,0.0,1571846.8909090909,0.0,3.86628791584885,5.760336687296126,-1.1004930742824128,5.5092939444235185
0bff5785-322b-41e2-a8f8-aa543250ee22,tiktok,30,19312.266666666666,203912.0,434.0,39086.49177801256,3314,21.333333333333332,25.5,101.06666666666666,23146.266666666666,0.054388318682768236,5.205839427995507,-0.23777872560143057,0.6001370172943727,2.4622186158725676
0c003239-b20c-473b-be4b-2fac696070d4,tiktok,30,1093.9333333333334,5481.0,417.0,977.9577571207478,3546,9.233333333333333,2.0,4.1,1252.3333333333333,0.06883811219234164,5.178137770397327,-0.32257389964603134,0.5649683268253318,2.4430051531579746
0c0093cc-b221-4e94-b9fb-dcda12ba5df0,instagram,4,80082.75,149890.0,12190.0,65825.44328436637,86679,41.25,2.25,0.0,86803.25,0.024716757481993736,2.0918962809735295,0.008764684334240446,-3.3531752452542203,2.7463360371261403
0c0126bb-833d-45d6-a438-d610eb88966a,tiktok,30,13961.433333333332,331955.0,452.0,60165.26379535261,5555,13.066666666666666,185.36666666666667,76.03333333333333,19243.033333333333,0.06997554398535154,5.509873622886143,-0.25289594299666124,0.9861241898748102,2.689854126337103
0c0197b2-80e8-4701-83e4-181919018497,instagram,24,8870.041666666666,113242.0,1976.0,22392.91956318796,14449,4.625,10.833333333333334,0.0,9250.208333333334,0.023606867707911847,4.968802736330629,-0.29159814064070744,0.2992066484374815,2.8190976682641784
0c01e949-f77d-47d9-b57a-93064a4b9b48,instagram,30,4317.666666666667,26261.0,965.0,6166.93435455035,2849,9.2,5.0,0.0,4566.4,0.036615424465816705,4.101875996350606,-0.3097385239500816,-0.8014017923980346,2.1060080563657504
0c026483-9572-4108-937a-f78be4356533,instagram,30,11157.266666666666,75677.0,3085.0,14481.061677437434,16874,75.06666666666666,60.93333333333333,0.0,12908.733333333334,0.05842266721309466,5.0128921219294105,-0.27742867828790085,0.35518040919884564,2.8859834319681372
0c032e28-2f0f-4b26-9a0b-262dd5794b14,instagram,30,138924.3,2441296.0,4490.0,443194.63627808675,3566,64.5,2490.0333333333333,0.0,159242.36666666667,0.031774819854164124,5.4982750253119095,0.28932128473437296,0.9713991689435718,2.767029885275547
0c037887-18a7-4045-9c12-5ce2109df151,tiktok,30,13232.933333333332,357953.0,483.0,65112.997260165335,1766,47.766666666666666,361.06666666666666,94.03333333333333,18302.533333333333,0.10871916137293927,5.489994548579813,-0.25653849821845537,0.9608866744440971,2.34354539343464
0c050788-3434-4d5c-88d6-767357c2956f,tiktok,30,156763.13333333333,3300577.0,4330.0,605482.3119377064,34200,133.7,1039.5333333333333,570.0,189229.93333333332,0.09765965351089305,5.4440021368272875,0.4054630896791553,0.9024969233212069,3.484453634603784
0c0734fe-cb4c-4a48-a626-22dc02a31373,instagram,30,35198.96666666667,65843.0,15962.0,12998.372631518767,28112,7.433333333333334,140.43333333333334,0.0,37526.76666666667,0.0318952646702423,3.8374803842018923,-0.18208306864554405,-1.137065729188649,2.7761393677086565
0c0abd70-20ac-4725-98cc-c5eee5648870,tiktok,30,2821.5666666666666,18655.0,222.0,3406.5140912702814,2171,1.2333333333333334,0.43333333333333335,2.8333333333333335,2962.766666666667,0.025874511395759855,5.4111034054541,-0.31594939367063085,0.8607302782608129,2.353374853639634
0c0ba5c9-d8f5-4bf7-8069-0d52a8a8b60d,instagram,30,5472.333333333333,20409.0,668.0,4248.735262796839,29191,12.2,3.3333333333333335,0.0,5660.0,0.00871887061772904,4.646323853796666,-0.30550301263636115,-0.11019701134150167,2.941126273173813
0c0cf5a6-f25f-4459-9dff-a9fbc7362685,instagram,30,230292.76666666666,2705465.0,85.0,689533.0350527179,17523,44.4,2022.0666666666666,0.0,259125.76666666666,0.0263920579638671,3.9234958478721205,0.6761695571857892,-1.0278646387250934,2.9989320956058205
0c0e5556-2941-4c55-8068-ca0414ea291d,tiktok,30,8111.9,37878.0,582.0,10944.682060409441,35500,27.633333333333333,13.366666666666667,66.23333333333333,9466.633333333333,0.11476008850956947,3.4076823606335767,-0.29075992690984426,-1.682716602300039,2.7018235608512673
0c0f41c1-0f70-4d5b-a945-ab718f0addcd,tiktok,30,3170.5666666666666,22803.0,491.0,5542.32195012619,17900,2.566666666666667,1.6333333333333333,3.6666666666666665,3316.8333333333335,0.03803774819667065,4.025749532556835,-0.31457809395183245,-0.8980482848390385,2.6361464371281835
0c10caee-fef6-43e1-b0bc-6547d42fa345,tiktok,30,2090.1,5732.0,495.0,1269.494424211248,7293,3.7333333333333334,1.2666666666666666,9.133333333333333,2382.8333333333335,0.07442989413041762,4.12526427853656,-0.31819547468246057,-0.7717091556348675,2.3942651798236714
0c11b31d-274d-4ad8-9104-1484feadb0c3,tiktok,30,9991.233333333334,182528.0,231.0,33929.684467237945,2753,6.333333333333333,152.76666666666668,109.03333333333333,12405.5,0.05076521497340149,5.372787954336079,-0.2793777003039713,0.8120868266631769,2.431985710494967
0c122951-1a1f-41fc-858f-8d75f4ba0046,tiktok,30,12018.9,111113.0,950.0,25145.401466683517,22200,16.066666666666666,69.23333333333333,146.8,15011.233333333334,0.09287033349880995,4.381039616566108,-0.2692856986453466,-0.44698910374286427,2.814542716710445
0c1247e9-4d05-4eea-a829-2602d05de1f2,tiktok,30,1878.7,16338.0,343.0,2940.8013798847755,2358,4.033333333333333,10.4,6.1,2139.633333333333,0.07639695303663788,5.43899363942311,-0.3191373879519346,0.8961383762090627,2.389010339187005
0c12c746-08d2-437f-9a4b-ddb1f818b1a4,instagram,30,12592.533333333333,326962.0,506.0,59389.1564482674,10348,14.6,0.5,0.0,12991.133333333333,0.1413126290397494,5.496895721769827,-0.2771095431998883,0.9696480715891115,2.870610612642294
0c174b8e-ca42-4c9d-91b3-db4e40caeef3,instagram,30,417696.6,8984873.0,189.0,1658475.8429409268,33893,146.8,3936.0333333333333,0.0,451926.06666666665,0.02855655123105908,5.417434349883398,1.4228848570565864,0.8687677404314988,3.8750611319980353
0c18f639-b089-4e4a-ad91-a8ffe1879540,tiktok,30,31691.5,220333.0,1517.0,62759.54571314781,74800,48.233333333333334,941.5666666666667,594.5666666666667,54859.566666666666,0.19014612175948936,3.4865771814240385,-0.11495315780204145,-1.5825555371306932,3.0232982014861425
0c18f9db-d01b-4132-ba59-c92f1714ea49,instagram,30,13396.4,74984.0,7181.0,12038.549817006688,15204,12.1,0.4666666666666667,0.0,14282.2,0.032804585734143875,5.632156782224357,-0.27210924375453893,1.1413690002295735,3.0115244411509527
0c1941a2-01a8-4e21-be15-28284a4b5501,instagram,30,3699.3,8482.0,1404.0,1714.3362875750347,8440,4.333333333333333,3.966666666666667,0.0,3924.4333333333334,0.023202955923922037,4.128711531861687,-0.31222485997760363,-0.7673326888212807,2.4362206330322103
0c19b23f-05c1-4caf-952f-1e8bdf23214c,tiktok,30,24763.4,116221.0,3521.0,34295.39591960937,22500,35.63333333333333,209.2,117.4,32078.266666666666,0.07994618682356984,3.286155385526853,-0.20318510174064838,-1.8370013975697639,2.5657148079669443
0c1cbf94-388f-4276-968f-275e503c7ed3,tiktok,30,7072.133333333333,40301.0,1462.0,9249.427264846383,19000,14.666666666666666,20.733333333333334,50.43333333333333,8371.866666666667,0.07672447224112254,4.199070805996013,-0.29499995672197915,-0.67800794264367,2.709744942509346
0c1f3770-8941-49eb-be78-16c0fb59cabc,tiktok,30,6231.7,36525.0,1177.0,8161.122692163849,32300,4.9,6.633333333333334,29.966666666666665,6809.366666666667,0.04459746058217535,4.331266828513736,-0.3010515170984315,-0.5101782385659749,2.8968595320507977
0c211aac-3f4a-466c-875a-d269457f1cba,tiktok,30,7006.766666666666,127611.0,471.0,23244.307949412614,50700,3.8333333333333335,5.8,7.333333333333333,7633.433333333333,0.030725818519636218,5.469726191749789,-0.2978599080183962,0.9351549446678249,3.3210698815533615
0c2166a4-ecc3-46ae-9619-917217b3abd6,instagram,30,107536.9,1442814.0,9559.0,254806.83065945035,45230,46.4,0.2,0.0,112012.1,0.030156683159670485,5.624868832168581,0.10639852612363576,1.1321165698016475,3.487859784159859
0c230239-8b3f-47e9-a872-2fcaa7ff2898,instagram,30,60983.86666666667,845321.0,13353.0,152436.84148315628,54638,57.233333333333334,12.166666666666666,0.0,63750.53333333333,0.02084609207562651,5.45778823482071,-0.08051845598549208,0.9199990894420678,3.4264280024417753
0c23da65-8a10-4c54-a91b-27d32c7b9c59,instagram,30,238575.1,5811225.0,407.0,1075151.7798416074,26193,201.96666666666667,2041.6,0.0,292125.5,0.059458729418388395,5.404649007655511,0.8039774795368247,0.8525360856375684,3.5500297786508868
0c249b21-16b5-496e-bc71-3c6689631634,tiktok,31,7762.548387096775,135568.0,874.0,23855.768079353766,31800,13.612903225806452,5.806451612903226,58.903225806451616,8410.548387096775,0.03141973419984194,5.646181650993346,-0.2948501424713245,1.1591742982287052,3.22721268052161
0c24aae0-47f8-449f-89bf-d7ae436e3a8a,tiktok,30,178936.33333333334,4458662.0,1011.0,810568.5713950013,34400,25.733333333333334,114.33333333333333,291.6,185491.2,0.08634017599219673,5.499412581872392,0.39098298056035763,0.9728433559719051,3.4933481548296683
0c2605c2-2615-4809-86c2-0a219f92df60,youtube,10,11416.7,44435.0,2612.0,12274.705509479421,31100,0.0,0.0,0.0,11416.7,0.0,3.407250786399823,-0.2832073213601224,-1.6832645081640656,2.653562745420504
0c29de84-bbf7-4040-b484-df08245bbcd2,tiktok,30,2032.9,26990.0,471.0,4821.113681255214,11500,3.066666666666667,3.2666666666666666,4.566666666666666,2290.8333333333335,0.07156901155692745,5.500596284030285,-0.31855179055742605,0.9743461272284972,2.8796621905061963
0c2a5ca3-c379-41fd-8c27-83fa9a5487fa,instagram,30,2887.5333333333333,9142.0,1101.0,1878.2151786925972,5852,1.8333333333333333,14.566666666666666,0.0,3069.8,0.023666088140408062,4.281192107923035,-0.3155348537160967,-0.5737506923997048,2.3638154176350277
0c2a611d-c6ba-42de-9a9f-157b58fce163,instagram,30,20153.466666666667,283547.0,142.0,64988.221609093474,29870,17.1,21.866666666666667,0.0,20807.533333333333,0.03356914853180095,4.3608671384284285,-0.24683663662292704,-0.47259911054852743,2.901495454811162
0c2b8421-35fb-4e86-8ea8-cdfcb8facdf0,tiktok,30,34742.933333333334,509253.0,220.0,120889.92876763425,3355,89.03333333333333,506.6333333333333,1069.1666666666667,61800.0,0.12994115545818122,4.210714698810237,-0.08807286893457975,-0.6632254170570052,2.2806714048367143
0c2c936e-93d8-4359-83ec-8da129ccc50b,instagram,30,135457.13333333333,1023278.0,17252.0,255850.42282023293,24635,26.1,1142.8666666666666,0.0,157978.6,0.04892337824279065,3.9320865250508485,0.284426718151921,-1.0169583286767738,2.948860579391773
